image_name,bottles_detected,hand_present,interaction,hazard_flag,raw_detections,timestamp
pill~bottle-D_20260203_152312.jpg,Bottle C;Bottle A;Bottle B,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.926, ""box"": [94, 91, 129, 160]}, {""class"": ""Bottle A"", ""conf"": 0.887, ""box"": [179, 56, 224, 165]}, {""class"": ""Bottle B"", ""conf"": 0.837, ""box"": [133, 101, 175, 162]}]",2026-03-12T15:06:36
pill~bottle-D_20260203_152318.jpg,Bottle C;Bottle A;Bottle B,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.933, ""box"": [94, 90, 129, 160]}, {""class"": ""Bottle A"", ""conf"": 0.92, ""box"": [180, 55, 227, 166]}, {""class"": ""Bottle B"", ""conf"": 0.796, ""box"": [133, 101, 173, 161]}]",2026-03-12T15:06:36
pill~bottle-D_20260203_152322.jpg,Bottle C;Bottle A,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.932, ""box"": [94, 90, 129, 160]}, {""class"": ""Bottle A"", ""conf"": 0.924, ""box"": [180, 56, 230, 166]}]",2026-03-12T15:06:36
pill~bottle-D_20260203_152327.jpg,Bottle B;Bottle C;Bottle A,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.906, ""box"": [132, 100, 174, 163]}, {""class"": ""Bottle C"", ""conf"": 0.898, ""box"": [94, 90, 129, 161]}, {""class"": ""Bottle A"", ""conf"": 0.877, ""box"": [178, 55, 227, 165]}]",2026-03-12T15:06:36
pill~bottle-D_20260203_152333.jpg,Bottle C;Bottle B;Bottle A,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.917, ""box"": [93, 91, 128, 161]}, {""class"": ""Bottle B"", ""conf"": 0.903, ""box"": [131, 102, 171, 162]}, {""class"": ""Bottle A"", ""conf"": 0.895, ""box"": [177, 55, 224, 166]}]",2026-03-12T15:06:36
pill~bottle-D_20260203_152337.jpg,Bottle C;Bottle B;Bottle A,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.933, ""box"": [94, 91, 128, 160]}, {""class"": ""Bottle B"", ""conf"": 0.89, ""box"": [129, 102, 170, 162]}, {""class"": ""Bottle A"", ""conf"": 0.868, ""box"": [175, 55, 223, 165]}]",2026-03-12T15:06:36
pill~bottle-D_20260203_152431.jpg,Bottle B;Bottle C;Bottle A,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.901, ""box"": [221, 138, 279, 229]}, {""class"": ""Bottle C"", ""conf"": 0.891, ""box"": [97, 133, 146, 239]}, {""class"": ""Bottle A"", ""conf"": 0.859, ""box"": [159, 69, 224, 234]}]",2026-03-12T15:06:36
pill~bottle-D_20260203_152437.jpg,Bottle A;Bottle C;Bottle B,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.919, ""box"": [165, 71, 229, 236]}, {""class"": ""Bottle C"", ""conf"": 0.884, ""box"": [98, 133, 146, 239]}, {""class"": ""Bottle B"", ""conf"": 0.878, ""box"": [227, 138, 282, 228]}]",2026-03-12T15:06:36
pill~bottle-D_20260203_152443.jpg,Bottle C;Bottle B;Bottle A,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.896, ""box"": [97, 133, 147, 239]}, {""class"": ""Bottle B"", ""conf"": 0.895, ""box"": [230, 138, 290, 228]}, {""class"": ""Bottle A"", ""conf"": 0.886, ""box"": [161, 70, 227, 236]}]",2026-03-12T15:06:36
pill~bottle-D_20260203_152514.jpg,Bottle B;Bottle C;Bottle A,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.897, ""box"": [230, 138, 290, 229]}, {""class"": ""Bottle C"", ""conf"": 0.891, ""box"": [97, 133, 147, 239]}, {""class"": ""Bottle A"", ""conf"": 0.88, ""box"": [162, 70, 227, 235]}]",2026-03-12T15:06:37
pill~bottle-D_20260203_152529.jpg,Bottle B;Bottle A;Bottle C,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.911, ""box"": [224, 142, 285, 233]}, {""class"": ""Bottle A"", ""conf"": 0.891, ""box"": [157, 71, 221, 235]}, {""class"": ""Bottle C"", ""conf"": 0.85, ""box"": [95, 134, 144, 239]}]",2026-03-12T15:06:37
pill~bottle-D_20260203_152534.jpg,Bottle A;Bottle B;Bottle C,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.892, ""box"": [153, 70, 217, 233]}, {""class"": ""Bottle B"", ""conf"": 0.887, ""box"": [227, 141, 289, 230]}, {""class"": ""Bottle C"", ""conf"": 0.88, ""box"": [94, 133, 145, 239]}]",2026-03-12T15:06:37
pill~bottle-D_20260203_152540.jpg,Bottle B;Bottle A;Bottle C,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.905, ""box"": [229, 142, 292, 236]}, {""class"": ""Bottle A"", ""conf"": 0.879, ""box"": [154, 69, 216, 231]}, {""class"": ""Bottle C"", ""conf"": 0.879, ""box"": [95, 134, 145, 239]}]",2026-03-12T15:06:37
pill~bottle-D_20260203_152545.jpg,Bottle B;Bottle A;Bottle C,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.895, ""box"": [232, 141, 295, 232]}, {""class"": ""Bottle A"", ""conf"": 0.882, ""box"": [154, 69, 217, 230]}, {""class"": ""Bottle C"", ""conf"": 0.857, ""box"": [95, 134, 144, 239]}]",2026-03-12T15:06:37
pill~bottle-D_20260203_152549.jpg,Bottle B;Bottle A;Bottle C,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.944, ""box"": [237, 141, 298, 235]}, {""class"": ""Bottle A"", ""conf"": 0.897, ""box"": [155, 69, 218, 230]}, {""class"": ""Bottle C"", ""conf"": 0.864, ""box"": [94, 133, 145, 239]}]",2026-03-12T15:06:37
pill~bottle-D_20260203_152554.jpg,Bottle B;Bottle A;Bottle C,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.913, ""box"": [237, 142, 301, 235]}, {""class"": ""Bottle A"", ""conf"": 0.908, ""box"": [153, 70, 218, 233]}, {""class"": ""Bottle C"", ""conf"": 0.886, ""box"": [94, 133, 144, 239]}]",2026-03-12T15:06:37
pill~bottle-D_20260203_152601.jpg,Bottle A;Bottle B;Bottle C,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.943, ""box"": [153, 72, 219, 240]}, {""class"": ""Bottle B"", ""conf"": 0.927, ""box"": [236, 143, 297, 239]}, {""class"": ""Bottle C"", ""conf"": 0.886, ""box"": [93, 133, 145, 239]}]",2026-03-12T15:06:37
pill~bottle-D_20260203_152606.jpg,Bottle A;Bottle B;Bottle C,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.934, ""box"": [153, 72, 219, 240]}, {""class"": ""Bottle B"", ""conf"": 0.921, ""box"": [234, 144, 295, 239]}, {""class"": ""Bottle C"", ""conf"": 0.88, ""box"": [94, 133, 145, 239]}]",2026-03-12T15:06:37
pill~bottle-D_20260203_152610.jpg,Bottle A;Bottle B;Bottle C,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.942, ""box"": [153, 72, 220, 240]}, {""class"": ""Bottle B"", ""conf"": 0.919, ""box"": [235, 144, 296, 239]}, {""class"": ""Bottle C"", ""conf"": 0.854, ""box"": [94, 133, 144, 239]}]",2026-03-12T15:06:38
pill~bottle-D_20260203_152615.jpg,Bottle B;Bottle A;Bottle C,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.913, ""box"": [230, 145, 295, 239]}, {""class"": ""Bottle A"", ""conf"": 0.904, ""box"": [152, 72, 219, 240]}, {""class"": ""Bottle C"", ""conf"": 0.897, ""box"": [95, 134, 144, 239]}]",2026-03-12T15:06:38
pill~bottle-D_20260203_152619.jpg,Bottle A;Bottle B;Bottle C,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.904, ""box"": [153, 72, 217, 238]}, {""class"": ""Bottle B"", ""conf"": 0.895, ""box"": [228, 143, 293, 239]}, {""class"": ""Bottle C"", ""conf"": 0.893, ""box"": [95, 133, 145, 239]}]",2026-03-12T15:06:38
pill~bottle-D_20260203_152634.jpg,Bottle B;Bottle A;Bottle C,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.902, ""box"": [218, 143, 276, 235]}, {""class"": ""Bottle A"", ""conf"": 0.884, ""box"": [96, 71, 164, 239]}, {""class"": ""Bottle C"", ""conf"": 0.861, ""box"": [167, 131, 214, 238]}]",2026-03-12T15:06:38
pill~bottle-D_20260203_152639.jpg,Bottle A;Bottle B;Bottle C,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.891, ""box"": [94, 70, 164, 240]}, {""class"": ""Bottle B"", ""conf"": 0.89, ""box"": [216, 142, 275, 235]}, {""class"": ""Bottle C"", ""conf"": 0.871, ""box"": [166, 130, 213, 237]}]",2026-03-12T15:06:38
pill~bottle-D_20260203_152644.jpg,Bottle A;Bottle B;Bottle C,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.917, ""box"": [93, 70, 162, 240]}, {""class"": ""Bottle B"", ""conf"": 0.9, ""box"": [215, 142, 277, 236]}, {""class"": ""Bottle C"", ""conf"": 0.888, ""box"": [166, 130, 211, 236]}]",2026-03-12T15:06:38
pill~bottle-D_20260203_152648.jpg,Bottle A;Bottle B;Bottle C,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.92, ""box"": [91, 71, 161, 240]}, {""class"": ""Bottle B"", ""conf"": 0.916, ""box"": [217, 143, 280, 236]}, {""class"": ""Bottle C"", ""conf"": 0.88, ""box"": [166, 130, 212, 237]}]",2026-03-12T15:06:38
pill~bottle-D_20260203_152654.jpg,Bottle A;Bottle B;Bottle C,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.921, ""box"": [90, 70, 160, 239]}, {""class"": ""Bottle B"", ""conf"": 0.92, ""box"": [223, 143, 286, 237]}, {""class"": ""Bottle C"", ""conf"": 0.864, ""box"": [166, 130, 212, 236]}]",2026-03-12T15:06:38
pill~bottle-D_20260203_152658.jpg,Bottle B;Bottle C;Bottle A,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.917, ""box"": [223, 143, 285, 239]}, {""class"": ""Bottle C"", ""conf"": 0.877, ""box"": [166, 129, 213, 236]}, {""class"": ""Bottle A"", ""conf"": 0.721, ""box"": [94, 70, 162, 239]}]",2026-03-12T15:06:39
pill~bottle-D_20260203_152702.jpg,Bottle B;Bottle C;Bottle A,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.917, ""box"": [222, 142, 285, 236]}, {""class"": ""Bottle C"", ""conf"": 0.863, ""box"": [166, 129, 212, 237]}, {""class"": ""Bottle A"", ""conf"": 0.762, ""box"": [94, 70, 162, 239]}]",2026-03-12T15:06:39
pill~bottle-D_20260203_152708.jpg,Bottle B;Bottle A;Bottle C,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.904, ""box"": [225, 141, 288, 234]}, {""class"": ""Bottle A"", ""conf"": 0.889, ""box"": [93, 70, 162, 239]}, {""class"": ""Bottle C"", ""conf"": 0.873, ""box"": [166, 129, 212, 235]}]",2026-03-12T15:06:39
pill~bottle-D_20260203_152713.jpg,Bottle A;Bottle C;Bottle B,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.901, ""box"": [95, 70, 162, 237]}, {""class"": ""Bottle C"", ""conf"": 0.876, ""box"": [166, 130, 212, 235]}, {""class"": ""Bottle B"", ""conf"": 0.77, ""box"": [222, 142, 283, 235]}]",2026-03-12T15:06:39
pill~bottle-D_20260203_152716.jpg,Bottle B;Bottle A;Bottle C,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.922, ""box"": [223, 142, 285, 235]}, {""class"": ""Bottle A"", ""conf"": 0.889, ""box"": [89, 69, 158, 235]}, {""class"": ""Bottle C"", ""conf"": 0.873, ""box"": [165, 129, 212, 236]}]",2026-03-12T15:06:39
pill~bottle-D_20260203_152720.jpg,Bottle B;Bottle A;Bottle C,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.912, ""box"": [223, 141, 285, 234]}, {""class"": ""Bottle A"", ""conf"": 0.904, ""box"": [86, 69, 158, 236]}, {""class"": ""Bottle C"", ""conf"": 0.878, ""box"": [164, 129, 213, 236]}]",2026-03-12T15:06:39
pill~bottle-D_20260203_152725.jpg,Bottle B;Bottle A;Bottle C,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.911, ""box"": [223, 141, 284, 233]}, {""class"": ""Bottle A"", ""conf"": 0.888, ""box"": [87, 69, 158, 236]}, {""class"": ""Bottle C"", ""conf"": 0.884, ""box"": [166, 129, 212, 234]}]",2026-03-12T15:06:39
pill~bottle-D_20260203_152729.jpg,Bottle B;Bottle C;Bottle A,no,none,no,"[{""class"": ""Bottle B"", ""conf"": 0.898, ""box"": [224, 141, 287, 233]}, {""class"": ""Bottle C"", ""conf"": 0.88, ""box"": [166, 129, 212, 235]}, {""class"": ""Bottle A"", ""conf"": 0.868, ""box"": [92, 68, 160, 236]}]",2026-03-12T15:06:39
pill~bottle-D_20260203_152734.jpg,Bottle C;Bottle A;Bottle B,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.884, ""box"": [166, 129, 212, 235]}, {""class"": ""Bottle A"", ""conf"": 0.825, ""box"": [90, 68, 159, 236]}, {""class"": ""Bottle B"", ""conf"": 0.816, ""box"": [223, 139, 283, 231]}]",2026-03-12T15:06:39
pill~bottle-D_20260217_161502.jpg,hazard;Bottle A;Bottle C;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.939, ""box"": [12, 3, 88, 240]}, {""class"": ""Bottle A"", ""conf"": 0.918, ""box"": [109, 117, 167, 239]}, {""class"": ""Bottle C"", ""conf"": 0.784, ""box"": [240, 150, 278, 229]}, {""class"": ""Bottle B"", ""conf"": 0.683, ""box"": [180, 165, 228, 235]}]",2026-03-12T15:06:40
pill~bottle-D_20260217_161544.jpg,Bottle A;Bottle C;Bottle B;hazard,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.931, ""box"": [103, 118, 151, 239]}, {""class"": ""Bottle C"", ""conf"": 0.901, ""box"": [228, 150, 267, 229]}, {""class"": ""Bottle B"", ""conf"": 0.895, ""box"": [167, 163, 213, 236]}, {""class"": ""hazard"", ""conf"": 0.88, ""box"": [11, 1, 98, 240]}]",2026-03-12T15:06:40
pill~bottle-D_20260217_161555.jpg,Bottle A;hazard;Bottle B;Bottle C,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.916, ""box"": [32, 123, 91, 240]}, {""class"": ""hazard"", ""conf"": 0.912, ""box"": [93, 4, 170, 238]}, {""class"": ""Bottle B"", ""conf"": 0.88, ""box"": [169, 163, 214, 235]}, {""class"": ""Bottle C"", ""conf"": 0.569, ""box"": [228, 150, 267, 228]}]",2026-03-12T15:06:40
pill~bottle-D_20260217_161611.jpg,hazard;Bottle B;Bottle A;Bottle C,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.924, ""box"": [212, 3, 279, 235]}, {""class"": ""Bottle B"", ""conf"": 0.896, ""box"": [166, 166, 211, 237]}, {""class"": ""Bottle A"", ""conf"": 0.894, ""box"": [34, 124, 95, 239]}, {""class"": ""Bottle C"", ""conf"": 0.877, ""box"": [108, 160, 146, 240]}]",2026-03-12T15:06:40
pill~bottle-D_20260217_161626.jpg,Bottle C;hazard;Bottle B;Bottle A,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.918, ""box"": [108, 158, 147, 240]}, {""class"": ""hazard"", ""conf"": 0.916, ""box"": [143, 12, 210, 222]}, {""class"": ""Bottle B"", ""conf"": 0.892, ""box"": [207, 162, 257, 237]}, {""class"": ""Bottle A"", ""conf"": 0.889, ""box"": [33, 123, 96, 239]}]",2026-03-12T15:06:40
pill~bottle-D_20260217_161636.jpg,hazard;Bottle A;Bottle C;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.933, ""box"": [142, 11, 208, 222]}, {""class"": ""Bottle A"", ""conf"": 0.922, ""box"": [34, 123, 93, 239]}, {""class"": ""Bottle C"", ""conf"": 0.918, ""box"": [99, 174, 145, 240]}, {""class"": ""Bottle B"", ""conf"": 0.897, ""box"": [206, 163, 257, 236]}]",2026-03-12T15:06:40
pill~bottle-D_20260217_161646.jpg,hazard;Bottle A;Bottle B;Bottle C,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.917, ""box"": [142, 10, 209, 221]}, {""class"": ""Bottle A"", ""conf"": 0.909, ""box"": [33, 122, 96, 240]}, {""class"": ""Bottle B"", ""conf"": 0.899, ""box"": [207, 163, 258, 238]}, {""class"": ""Bottle C"", ""conf"": 0.87, ""box"": [98, 136, 130, 200]}]",2026-03-12T15:06:40
pill~bottle-D_20260217_161653.jpg,Bottle A;hazard;Bottle B;Bottle C,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.918, ""box"": [34, 123, 95, 240]}, {""class"": ""hazard"", ""conf"": 0.907, ""box"": [144, 22, 208, 223]}, {""class"": ""Bottle B"", ""conf"": 0.9, ""box"": [208, 164, 257, 238]}, {""class"": ""Bottle C"", ""conf"": 0.858, ""box"": [100, 137, 130, 199]}]",2026-03-12T15:06:40
pill~bottle-D_20260217_161700.jpg,Bottle A;Bottle B;Bottle C;hazard,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.922, ""box"": [32, 121, 98, 240]}, {""class"": ""Bottle B"", ""conf"": 0.879, ""box"": [206, 160, 260, 237]}, {""class"": ""Bottle C"", ""conf"": 0.866, ""box"": [98, 135, 133, 201]}, {""class"": ""hazard"", ""conf"": 0.764, ""box"": [132, 12, 211, 223]}]",2026-03-12T15:06:41
pill~bottle-D_20260217_161707.jpg,Bottle A;hazard;Bottle B;Bottle C,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.93, ""box"": [33, 122, 96, 240]}, {""class"": ""hazard"", ""conf"": 0.906, ""box"": [141, 4, 204, 222]}, {""class"": ""Bottle B"", ""conf"": 0.884, ""box"": [208, 163, 259, 236]}, {""class"": ""Bottle C"", ""conf"": 0.859, ""box"": [99, 137, 130, 200]}]",2026-03-12T15:06:41
pill~bottle-D_20260217_161718.jpg,Bottle C;hazard;Bottle B;Bottle A,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.925, ""box"": [98, 137, 129, 197]}, {""class"": ""hazard"", ""conf"": 0.907, ""box"": [44, 20, 101, 200]}, {""class"": ""Bottle B"", ""conf"": 0.874, ""box"": [201, 162, 257, 238]}, {""class"": ""Bottle A"", ""conf"": 0.861, ""box"": [135, 109, 187, 214]}]",2026-03-12T15:06:41
pill~bottle-D_20260217_161725.jpg,hazard;Bottle C;Bottle B;Bottle A,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.91, ""box"": [43, 24, 99, 205]}, {""class"": ""Bottle C"", ""conf"": 0.892, ""box"": [99, 136, 131, 200]}, {""class"": ""Bottle B"", ""conf"": 0.886, ""box"": [203, 163, 257, 238]}, {""class"": ""Bottle A"", ""conf"": 0.858, ""box"": [134, 109, 188, 213]}]",2026-03-12T15:06:41
pill~bottle-D_20260217_161732.jpg,hazard;Bottle B;Bottle C;Bottle A,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.915, ""box"": [44, 26, 99, 203]}, {""class"": ""Bottle B"", ""conf"": 0.892, ""box"": [203, 164, 255, 236]}, {""class"": ""Bottle C"", ""conf"": 0.888, ""box"": [99, 148, 132, 219]}, {""class"": ""Bottle A"", ""conf"": 0.882, ""box"": [138, 110, 183, 211]}]",2026-03-12T15:06:41
pill~bottle-D_20260217_161740.jpg,hazard;Bottle B;Bottle A;Bottle C,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.915, ""box"": [47, 25, 104, 210]}, {""class"": ""Bottle B"", ""conf"": 0.896, ""box"": [204, 163, 257, 236]}, {""class"": ""Bottle A"", ""conf"": 0.896, ""box"": [138, 110, 182, 212]}, {""class"": ""Bottle C"", ""conf"": 0.87, ""box"": [100, 149, 132, 218]}]",2026-03-12T15:06:41
pill~bottle-D_20260217_161746.jpg,hazard;Bottle B;Bottle C;Bottle A,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.92, ""box"": [47, 26, 101, 204]}, {""class"": ""Bottle B"", ""conf"": 0.88, ""box"": [203, 163, 256, 237]}, {""class"": ""Bottle C"", ""conf"": 0.876, ""box"": [100, 149, 132, 219]}, {""class"": ""Bottle A"", ""conf"": 0.869, ""box"": [138, 110, 184, 212]}]",2026-03-12T15:06:41
pill~bottle-D_20260217_161753.jpg,hazard;Bottle B;Bottle A;Bottle C;Bottle C,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.91, ""box"": [46, 23, 111, 206]}, {""class"": ""Bottle B"", ""conf"": 0.893, ""box"": [203, 162, 257, 237]}, {""class"": ""Bottle A"", ""conf"": 0.862, ""box"": [138, 109, 185, 213]}, {""class"": ""Bottle C"", ""conf"": 0.677, ""box"": [100, 147, 134, 217]}, {""class"": ""Bottle C"", ""conf"": 0.64, ""box"": [100, 148, 133, 218]}]",2026-03-12T15:06:41
pill~bottle-D_20260217_161805.jpg,Bottle C;Bottle B;hazard;Bottle A,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.914, ""box"": [117, 153, 151, 229]}, {""class"": ""Bottle B"", ""conf"": 0.889, ""box"": [212, 163, 262, 237]}, {""class"": ""hazard"", ""conf"": 0.884, ""box"": [64, 27, 123, 189]}, {""class"": ""Bottle A"", ""conf"": 0.816, ""box"": [161, 110, 207, 214]}]",2026-03-12T15:06:41
pill~bottle-D_20260217_161814.jpg,Bottle A;Bottle C;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.937, ""box"": [164, 110, 211, 216]}, {""class"": ""Bottle C"", ""conf"": 0.931, ""box"": [117, 152, 152, 229]}, {""class"": ""hazard"", ""conf"": 0.9, ""box"": [63, 28, 115, 190]}, {""class"": ""Bottle B"", ""conf"": 0.881, ""box"": [214, 164, 263, 237]}]",2026-03-12T15:06:42
pill~bottle-D_20260217_161822.jpg,Bottle A;Bottle C;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.933, ""box"": [163, 110, 211, 215]}, {""class"": ""Bottle C"", ""conf"": 0.92, ""box"": [116, 153, 153, 228]}, {""class"": ""hazard"", ""conf"": 0.907, ""box"": [60, 30, 109, 187]}, {""class"": ""Bottle B"", ""conf"": 0.888, ""box"": [215, 164, 263, 236]}]",2026-03-12T15:06:42
pill~bottle-D_20260217_161829.jpg,Bottle A;Bottle C;Bottle B,no,none,no,"[{""class"": ""Bottle A"", ""conf"": 0.94, ""box"": [166, 110, 211, 215]}, {""class"": ""Bottle C"", ""conf"": 0.932, ""box"": [117, 153, 155, 229]}, {""class"": ""Bottle B"", ""conf"": 0.887, ""box"": [216, 164, 263, 235]}]",2026-03-12T15:06:42
pill~bottle-D_20260217_161837.jpg,Bottle C;Bottle A;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.937, ""box"": [117, 152, 155, 228]}, {""class"": ""Bottle A"", ""conf"": 0.932, ""box"": [166, 111, 211, 216]}, {""class"": ""hazard"", ""conf"": 0.905, ""box"": [83, 45, 120, 156]}, {""class"": ""Bottle B"", ""conf"": 0.88, ""box"": [216, 163, 264, 235]}]",2026-03-12T15:06:42
pill~bottle-D_20260217_161845.jpg,Bottle A;hazard;Bottle C;Bottle B,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.91, ""box"": [167, 110, 212, 216]}, {""class"": ""hazard"", ""conf"": 0.906, ""box"": [85, 32, 133, 176]}, {""class"": ""Bottle C"", ""conf"": 0.899, ""box"": [120, 153, 157, 229]}, {""class"": ""Bottle B"", ""conf"": 0.882, ""box"": [217, 163, 265, 236]}]",2026-03-12T15:06:42
pill~bottle-D_20260217_161856.jpg,Bottle C;hazard;Bottle A;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.912, ""box"": [120, 151, 160, 230]}, {""class"": ""hazard"", ""conf"": 0.909, ""box"": [20, 2, 112, 238]}, {""class"": ""Bottle A"", ""conf"": 0.907, ""box"": [165, 109, 213, 216]}, {""class"": ""Bottle B"", ""conf"": 0.864, ""box"": [218, 163, 267, 236]}]",2026-03-12T15:06:42
pill~bottle-D_20260217_161902.jpg,Bottle C;Bottle A;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.912, ""box"": [121, 152, 158, 230]}, {""class"": ""Bottle A"", ""conf"": 0.906, ""box"": [168, 110, 213, 217]}, {""class"": ""hazard"", ""conf"": 0.897, ""box"": [4, 0, 98, 238]}, {""class"": ""Bottle B"", ""conf"": 0.886, ""box"": [219, 164, 267, 236]}]",2026-03-12T15:06:42
pill~bottle-D_20260217_161944.jpg,Bottle C;Bottle A;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.915, ""box"": [119, 152, 159, 230]}, {""class"": ""Bottle A"", ""conf"": 0.904, ""box"": [166, 110, 213, 216]}, {""class"": ""hazard"", ""conf"": 0.903, ""box"": [39, 20, 102, 217]}, {""class"": ""Bottle B"", ""conf"": 0.872, ""box"": [218, 163, 266, 237]}]",2026-03-12T15:06:42
pill~bottle-D_20260217_161959.jpg,Bottle A;Bottle C;hazard;Bottle B,no,none,yes,"[{""class"": ""Bottle A"", ""conf"": 0.92, ""box"": [167, 110, 213, 215]}, {""class"": ""Bottle C"", ""conf"": 0.917, ""box"": [120, 151, 158, 229]}, {""class"": ""hazard"", ""conf"": 0.912, ""box"": [53, 12, 118, 216]}, {""class"": ""Bottle B"", ""conf"": 0.863, ""box"": [218, 162, 268, 237]}]",2026-03-12T15:06:43
pill~bottle-D_20260217_162018.jpg,Bottle C;hazard;Bottle A;Bottle B,no,none,yes,"[{""class"": ""Bottle C"", ""conf"": 0.924, ""box"": [119, 151, 160, 230]}, {""class"": ""hazard"", ""conf"": 0.907, ""box"": [30, 17, 108, 219]}, {""class"": ""Bottle A"", ""conf"": 0.904, ""box"": [165, 109, 214, 216]}, {""class"": ""Bottle B"", ""conf"": 0.861, ""box"": [217, 162, 268, 238]}]",2026-03-12T15:06:43
pill~bottle-D_20260217_162052.jpg,hazard;Bottle A;Bottle C;Bottle B,no,none,yes,"[{""class"": ""hazard"", ""conf"": 0.911, ""box"": [37, 14, 101, 225]}, {""class"": ""Bottle A"", ""conf"": 0.909, ""box"": [166, 110, 213, 217]}, {""class"": ""Bottle C"", ""conf"": 0.906, ""box"": [120, 151, 158, 230]}, {""class"": ""Bottle B"", ""conf"": 0.865, ""box"": [218, 162, 268, 238]}]",2026-03-12T15:06:43
